#;Número de artículo;Descripción;Fecha de contabilización;Documento;Cantidad;Cantidad;Unidad de meINGRESOSda;Tonelada;Clasificación;Procedencia
Papel;100600032;Papel Couche Brillante B-100 -- 140 gramos  25 x 36;11/03/2026;CONSUMOS;-300;300;PLIEGOS;0.024387048;Couche;LOCAL
Papel;100600032;Papel Couche Brillante B-100 -- 140 gramos  25 x 36;11/03/2026;CONSUMOS;-2250;2250;PLIEGOS;0.18290286;Couche;LOCAL
Papel;100600032;Papel Couche Brillante B-100 -- 140 gramos  25 x 36;12/03/2026;CONSUMOS;-1030;1030;PLIEGOS;0.083728865;Couche;LOCAL
Papel;100600032;Papel Couche Brillante B-100 -- 140 gramos  25 x 36;13/03/2026;INGRESOS;1000;1000;PLIEGOS;0.08129016;Couche;LOCAL
Papel;100600032;Papel Couche Brillante B-100 -- 140 gramos  25 x 36;13/03/2026;INGRESOS;2000;2000;PLIEGOS;0.16258032;Couche;LOCAL
Papel;100600032;Papel Couche Brillante B-100 -- 140 gramos  25 x 36;16/03/2026;CONSUMOS;-900;900;PLIEGOS;0.073161144;Couche;LOCAL
Papel;100600032;Papel Couche Brillante B-100 -- 140 gramos  25 x 36;16/03/2026;CONSUMOS;-1800;1800;PLIEGOS;0.146322288;Couche;LOCAL
Papel;100600032;Papel Couche Brillante B-100 -- 140 gramos  25 x 36;18/03/2026;INGRESOS;750;750;PLIEGOS;0.06096762;Couche;LOCAL
Papel;100600032;Papel Couche Brillante B-100 -- 140 gramos  25 x 36;20/03/2026;CONSUMOS;-600;600;PLIEGOS;0.048774096;Couche;LOCAL
Papel;100600032;Papel Couche Brillante B-100 -- 140 gramos  25 x 36;26/03/2026;CONSUMOS;-67;67;PLIEGOS;0.005446441;Couche;LOCAL
Papel;100600033;Papel Couche Brillante B-100 -- 140 gramos  25 x 38;4/03/2026;INGRESOS;250;250;PLIEGOS;0.02145157;Couche;LOCAL
Papel;100600033;Papel Couche Brillante B-100 -- 140 gramos  25 x 38;7/03/2026;CONSUMOS;-330;330;PLIEGOS;0.028316072;Couche;LOCAL
Papel;100600033;Papel Couche Brillante B-100 -- 140 gramos  25 x 38;7/03/2026;CONSUMOS;-85;85;PLIEGOS;0.007293534;Couche;LOCAL
Papel;100600033;Papel Couche Brillante B-100 -- 140 gramos  25 x 38;10/03/2026;INGRESOS;750;750;PLIEGOS;0.06435471;Couche;LOCAL
Papel;100600033;Papel Couche Brillante B-100 -- 140 gramos  25 x 38;10/03/2026;INGRESOS;4250;4250;PLIEGOS;0.36467669;Couche;LOCAL
Papel;100600033;Papel Couche Brillante B-100 -- 140 gramos  25 x 38;10/03/2026;CONSUMOS;-4200;4200;PLIEGOS;0.360386376;Couche;LOCAL
Papel;100600033;Papel Couche Brillante B-100 -- 140 gramos  25 x 38;11/03/2026;CONSUMOS;-600;600;PLIEGOS;0.051483768;Couche;LOCAL
Papel;100600033;Papel Couche Brillante B-100 -- 140 gramos  25 x 38;11/03/2026;CONSUMOS;-50;50;PLIEGOS;0.004290314;Couche;LOCAL
Papel;100600033;Papel Couche Brillante B-100 -- 140 gramos  25 x 38;12/03/2026;CONSUMOS;-54;54;PLIEGOS;0.004633539;Couche;LOCAL
Papel;100600033;Papel Couche Brillante B-100 -- 140 gramos  25 x 38;24/03/2026;CONSUMOS;-50;50;PLIEGOS;0.004290314;Couche;LOCAL
Papel;100600033;Papel Couche Brillante B-100 -- 140 gramos  25 x 38;27/03/2026;INGRESOS;1250;1250;PLIEGOS;0.10725785;Couche;LOCAL
Papel;100600034;Papel Couche Brillante B-100 -- 140 gramos  30 x 40;4/03/2026;INGRESOS;7000;7000;PLIEGOS;0.75870816;Couche;LOCAL
Papel;100600034;Papel Couche Brillante B-100 -- 140 gramos  30 x 40;4/03/2026;CONSUMOS;-6600;6600;PLIEGOS;0.715353408;Couche;LOCAL
Papel;100600034;Papel Couche Brillante B-100 -- 140 gramos  30 x 40;4/03/2026;CONSUMOS;-400;400;PLIEGOS;0.043354752;Couche;LOCAL
Papel;100600034;Papel Couche Brillante B-100 -- 140 gramos  30 x 40;10/03/2026;CONSUMOS;6600;6600;PLIEGOS;-0.715353408;Couche;LOCAL
Papel;100600034;Papel Couche Brillante B-100 -- 140 gramos  30 x 40;10/03/2026;CONSUMOS;400;400;PLIEGOS;-0.043354752;Couche;LOCAL
Papel;100600034;Papel Couche Brillante B-100 -- 140 gramos  30 x 40;10/03/2026;CONSUMOS;-6600;6600;PLIEGOS;0.715353408;Couche;LOCAL
Papel;100600034;Papel Couche Brillante B-100 -- 140 gramos  30 x 40;10/03/2026;CONSUMOS;-400;400;PLIEGOS;0.043354752;Couche;LOCAL
Papel;100600034;Papel Couche Brillante B-100 -- 140 gramos  30 x 40;16/03/2026;INGRESOS;2750;2750;PLIEGOS;0.29806392;Couche;LOCAL
Papel;100600034;Papel Couche Brillante B-100 -- 140 gramos  30 x 40;18/03/2026;CONSUMOS;-2750;2750;PLIEGOS;0.29806392;Couche;LOCAL
Papel;100600043;Papel Bond 75 gramos -- 26 x 38;11/03/2026;CONSUMOS;-400;400;PLIEGOS;0.019122542;Bond;LOCAL
Papel;100600090;Papel Couche Mate B-80 -- 115 gramos  26 x 38;17/03/2026;INGRESOS;12000;12000;PLIEGOS;0.87963695;Couche;LOCAL
Papel;100600090;Papel Couche Mate B-80 -- 115 gramos  26 x 38;18/03/2026;CONSUMOS;-4300;4300;PLIEGOS;0.315203241;Couche;LOCAL
Papel;100600090;Papel Couche Mate B-80 -- 115 gramos  26 x 38;18/03/2026;CONSUMOS;-8300;8300;PLIEGOS;0.608415557;Couche;LOCAL
Cartulina;100600093;Cartulina Husky C-8 -- 200 gramos 25 x 38;4/03/2026;INGRESOS;400;400;PLIEGOS;0.049022;C8-25H;LOCAL
Cartulina;100600093;Cartulina Husky C-8 -- 200 gramos 25 x 38;5/03/2026;CONSUMOS;-300;300;PLIEGOS;0.0367665;C8-25H;LOCAL
Cartulina;100600093;Cartulina Husky C-8 -- 200 gramos 25 x 38;11/03/2026;CONSUMOS;-96;96;PLIEGOS;0.01176528;C8-25H;LOCAL
Cartulina;100600093;Cartulina Husky C-8 -- 200 gramos 25 x 38;20/03/2026;CONSUMOS;-67;67;PLIEGOS;0.008211185;C8-25H;LOCAL
Cartulina;100600094;Rollo Cartulina CMPC RC --  C - 18 265 g ancho 25;16/03/2026;CONSUMOS;-3296;3296;METROS;0.5546344;CMPC RC;IMPORTACION
Cartulina;100600094;Rollo Cartulina CMPC RC --  C - 18 265 g ancho 25;19/03/2026;CONSUMOS;-1869;1869;METROS;0.314505975;CMPC RC;IMPORTACION
Cartulina;100600094;Rollo Cartulina CMPC RC --  C - 18 265 g ancho 25;19/03/2026;CONSUMOS;-7827;7827;METROS;1.317088425;CMPC RC;IMPORTACION
Cartulina;100600094;Rollo Cartulina CMPC RC --  C - 18 265 g ancho 25;19/03/2026;CONSUMOS;-1869;1869;METROS;0.314505975;CMPC RC;IMPORTACION
Papel;100600101;Papel Bond 60 gramos -- 22 x 34;16/03/2026;CONSUMOS;-1700;1700;PLIEGOS;0.049118508;Bond;LOCAL
Papel;100600106;Papel Bond 60 gramos -- 26 x 34;5/03/2026;CONSUMOS;-100;100;PLIEGOS;0.00341748;Bond;LOCAL
Papel;100600106;Papel Bond 60 gramos -- 26 x 34;5/03/2026;CONSUMOS;-200;200;PLIEGOS;0.00683496;Bond;LOCAL
Papel;100600106;Papel Bond 60 gramos -- 26 x 34;18/03/2026;INGRESOS;104500;104500;PLIEGOS;3.5712666;Bond;LOCAL
Papel;100600106;Papel Bond 60 gramos -- 26 x 34;20/03/2026;CONSUMOS;-104500;104500;PLIEGOS;3.5712666;Bond;LOCAL
Papel;100600107;Papel Bond 70 gramos -- 26 x 34;16/03/2026;INGRESOS;120000;120000;PLIEGOS;4.784472;Bond;LOCAL
Papel;100600107;Papel Bond 70 gramos -- 26 x 34;18/03/2026;CONSUMOS;-120000;120000;PLIEGOS;4.784472;Bond;LOCAL
Papel;100600167;Papel Couche Mate B-80 -- 115 gramos  25 x 36;17/03/2026;INGRESOS;3000;3000;PLIEGOS;0.20032218;Couche;LOCAL
Papel;100600167;Papel Couche Mate B-80 -- 115 gramos  25 x 36;18/03/2026;CONSUMOS;-3000;3000;PLIEGOS;0.20032218;Couche;LOCAL
Cartulina;100700009;Cartulina Kraft -- C-15 225 gramos 38 x 23;23/03/2026;INGRESOS;9200;9200;hoja(s);1.167210569;Kraft;IMPORTACION
Cartulina;100700009;Cartulina Kraft -- C-15 225 gramos 38 x 23;23/03/2026;INGRESOS;68700;68700;hoja(s);8.716018052;Kraft;IMPORTACION
Cartulina;100700009;Cartulina Kraft -- C-15 225 gramos 38 x 23;25/03/2026;CONSUMOS;-68700;68700;hoja(s);8.716018052;Kraft;IMPORTACION
Cartulina;100700009;Cartulina Kraft -- C-15 225 gramos 38 x 23;26/03/2026;CONSUMOS;-9200;9200;hoja(s);1.167210569;Kraft;IMPORTACION
Papel;100700020;"""""Papel Kraft Natural B-81 -- 24 x 36""""""""""";13/03/2026;INGRESOS;500;500;hoja(s);0.022575439;KRAFT;IMPORTACION
Cartulina;100300001;Cartulina Husky -- C-8 200 gramos 25 x 36;8/04/2026;INGRESOS;27200;27200;hoja(s);3.15870336;C8-25H;LOCAL
Cartulina;100300001;Cartulina Husky -- C-8 200 gramos 25 x 36;9/04/2026;CONSUMOS;27200;27200;hoja(s);3.15870336;C8-25H;LOCAL
Cartulina;100300001;Cartulina Husky -- C-8 200 gramos 25 x 36;23/04/2026;INGRESOS;1000;1000;hoja(s);0.1161288;C8-25H;LOCAL
Cartulina;100300001;Cartulina Husky -- C-8 200 gramos 25 x 36;24/04/2026;CONSUMOS;1000;1000;hoja(s);0.1161288;C8-25H;LOCAL
Cartulina;100300002;Cartulina Husky -- C-8 190 gramos 25 x 38;15/04/2026;CONSUMOS;100;100;hoja(s);0.011645138;C8-25H;LOCAL
Cartulina;100300005;Cartulina Husky -- C-10 230 gramos 25 x 38;14/04/2026;INGRESOS;500;500;hoja(s);0.070469125;C10-25H;LOCAL
Cartulina;100300005;Cartulina Husky -- C-10 230 gramos 25 x 38;15/04/2026;INGRESOS;8000;8000;hoja(s);1.127506;C10-25H;LOCAL
Cartulina;100300005;Cartulina Husky -- C-10 230 gramos 25 x 38;15/04/2026;CONSUMOS;320;320;hoja(s);0.04510024;C10-25H;LOCAL
Cartulina;100300005;Cartulina Husky -- C-10 230 gramos 25 x 38;15/04/2026;CONSUMOS;110;110;hoja(s);0.015503208;C10-25H;LOCAL
Cartulina;100300005;Cartulina Husky -- C-10 230 gramos 25 x 38;15/04/2026;CONSUMOS;8000;8000;hoja(s);1.127506;C10-25H;LOCAL
Cartulina;100300005;Cartulina Husky -- C-10 230 gramos 25 x 38;17/04/2026;INGRESOS;700;700;hoja(s);0.098656775;C10-25H;LOCAL
Cartulina;100300005;Cartulina Husky -- C-10 230 gramos 25 x 38;18/04/2026;CONSUMOS;700;700;hoja(s);0.098656775;C10-25H;LOCAL
Cartulina;100300005;Cartulina Husky -- C-10 230 gramos 25 x 38;21/04/2026;CONSUMOS;25;25;hoja(s);0.003523456;C10-25H;LOCAL
Cartulina;100300005;Cartulina Husky -- C-10 230 gramos 25 x 38;23/04/2026;INGRESOS;23000;23000;hoja(s);3.24157975;C10-25H;LOCAL
Cartulina;100300005;Cartulina Husky -- C-10 230 gramos 25 x 38;24/04/2026;CONSUMOS;23000;23000;hoja(s);3.24157975;C10-25H;LOCAL
Cartulina;100300005;Cartulina Husky -- C-10 230 gramos 25 x 38;28/04/2026;CONSUMOS;52;52;hoja(s);0.007328789;C10-25H;LOCAL
Cartulina;100300009;Cartulina Husky -- C-12 270 gramos 25 x 38;7/04/2026;INGRESOS;1200;1200;hoja(s);0.1985391;C12-25H;LOCAL
Cartulina;100300009;Cartulina Husky -- C-12 270 gramos 25 x 38;7/04/2026;CONSUMOS;1200;1200;hoja(s);0.1985391;C12-25H;LOCAL
Cartulina;100300009;Cartulina Husky -- C-12 270 gramos 25 x 38;8/04/2026;INGRESOS;100;100;hoja(s);0.016544925;C12-25H;LOCAL
Cartulina;100300009;Cartulina Husky -- C-12 270 gramos 25 x 38;9/04/2026;CONSUMOS;100;100;hoja(s);0.016544925;C12-25H;LOCAL
Cartulina;100300009;Cartulina Husky -- C-12 270 gramos 25 x 38;14/04/2026;INGRESOS;500;500;hoja(s);0.082724625;C12-25H;LOCAL
Cartulina;100300009;Cartulina Husky -- C-12 270 gramos 25 x 38;15/04/2026;INGRESOS;300;300;hoja(s);0.049634775;C12-25H;LOCAL
Cartulina;100300009;Cartulina Husky -- C-12 270 gramos 25 x 38;15/04/2026;CONSUMOS;200;200;hoja(s);0.03308985;C12-25H;LOCAL
Cartulina;100300009;Cartulina Husky -- C-12 270 gramos 25 x 38;15/04/2026;CONSUMOS;50;50;hoja(s);0.008272463;C12-25H;LOCAL
Cartulina;100300009;Cartulina Husky -- C-12 270 gramos 25 x 38;23/04/2026;CONSUMOS;620;620;hoja(s);0.102578535;C12-25H;LOCAL
Cartulina;100300009;Cartulina Husky -- C-12 270 gramos 25 x 38;23/04/2026;INGRESOS;100;100;hoja(s);0.016544925;C12-25H;LOCAL
Cartulina;100300011;Cartulina Husky -- C-14 300 gramos 25 x 38;24/04/2026;INGRESOS;100;100;hoja(s);0.01838706;C14-25H;LOCAL
Cartulina;100300011;Cartulina Husky -- C-14 300 gramos 25 x 38;27/04/2026;CONSUMOS;60;60;hoja(s);0.011032236;C14-25H;LOCAL
Cartulina;100300011;Cartulina Husky -- C-14 300 gramos 25 x 38;28/04/2026;INGRESOS;900;900;hoja(s);0.16548354;C14-25H;LOCAL
Cartulina;100300011;Cartulina Husky -- C-14 300 gramos 25 x 38;28/04/2026;CONSUMOS;900;900;hoja(s);0.16548354;C14-25H;LOCAL
Cartulina;100300012;Cartulina Husky -- C-14 300 gramos 30 x 40;21/04/2026;CONSUMOS;65;65;hoja(s);0.015096744;C14-30H;LOCAL
Cartulina;100300012;Cartulina Husky -- C-14 300 gramos 30 x 40;21/04/2026;CONSUMOS;63;63;hoja(s);0.014632229;C14-30H;LOCAL
Cartulina;100300013;Cartulina Husky -- C-16 350 gramos 25 x 38;7/04/2026;CONSUMOS;120;120;hoja(s);0.02573655;C16-25H;LOCAL
Cartulina;100300013;Cartulina Husky -- C-16 350 gramos 25 x 38;17/04/2026;INGRESOS;12100;12100;hoja(s);2.595102125;C16-25H;LOCAL
Cartulina;100300013;Cartulina Husky -- C-16 350 gramos 25 x 38;18/04/2026;CONSUMOS;400;400;hoja(s);0.0857885;C16-25H;LOCAL
Cartulina;100300013;Cartulina Husky -- C-16 350 gramos 25 x 38;18/04/2026;CONSUMOS;5800;5800;hoja(s);1.24393325;C16-25H;LOCAL
Cartulina;100300013;Cartulina Husky -- C-16 350 gramos 25 x 38;23/04/2026;CONSUMOS;600;600;hoja(s);0.12868275;C16-25H;LOCAL
Cartulina;100300013;Cartulina Husky -- C-16 350 gramos 25 x 38;28/04/2026;CONSUMOS;48;48;hoja(s);0.01029462;C16-25H;LOCAL
Cartulina;100300013;Cartulina Husky -- C-16 350 gramos 25 x 38;29/04/2026;CONSUMOS;100;100;hoja(s);0.021447125;C16-25H;LOCAL
Cartulina;100300298;Cartulina FBB Zenith LOCAL -- C-14 235 gramos 25 x 38;9/04/2026;CONSUMOS;750;750;hoja(s);0.108001594;C14-25;LOCAL
Cartulina;100300298;Cartulina FBB Zenith LOCAL -- C-14 235 gramos 25 x 38;13/04/2026;CONSUMOS;1435;1435;hoja(s);0.206643049;C14-25;LOCAL
Cartulina;100300704;Cartulina FBB Zenith LOCAL -- C-16 270 gramos 25 x 36;7/04/2026;CONSUMOS;600;600;hoja(s);0.09402318;C16-25;LOCAL
Cartulina;100300709;Cartulina FBB Zenith LOCAL -- C-16 270 gramos 25 x 38;7/04/2026;INGRESOS;2000;2000;hoja(s);0.33096708;C16-25;LOCAL
Cartulina;100300709;Cartulina FBB Zenith LOCAL -- C-16 270 gramos 25 x 38;9/04/2026;CONSUMOS;2000;2000;hoja(s);0.33096708;C16-25;LOCAL
Cartulina;100300709;Cartulina FBB Zenith LOCAL -- C-16 270 gramos 25 x 38;17/04/2026;INGRESOS;600;600;hoja(s);0.099290124;C16-25;LOCAL
Cartulina;100300709;Cartulina FBB Zenith LOCAL -- C-16 270 gramos 25 x 38;18/04/2026;CONSUMOS;600;600;hoja(s);0.099290124;C16-25;LOCAL
Cartulina;100300709;Cartulina FBB Zenith LOCAL -- C-16 270 gramos 25 x 38;24/04/2026;INGRESOS;700;700;hoja(s);0.115838478;C16-25;LOCAL
Cartulina;100300709;Cartulina FBB Zenith LOCAL -- C-16 270 gramos 25 x 38;27/04/2026;CONSUMOS;700;700;hoja(s);0.115838478;C16-25;LOCAL
Cartulina;100300996;Cartulina FBB Zenith LOCAL -- C-18 295 gramos 25 x 36;7/04/2026;INGRESOS;1600;1600;hoja(s);0.274063968;C18-25;LOCAL
Cartulina;100300996;Cartulina FBB Zenith LOCAL -- C-18 295 gramos 25 x 36;14/04/2026;INGRESOS;31000;31000;hoja(s);5.30998938;C18-25;LOCAL
Cartulina;100300996;Cartulina FBB Zenith LOCAL -- C-18 295 gramos 25 x 36;15/04/2026;INGRESOS;30600;30600;hoja(s);5.241473388;C18-25;LOCAL
Cartulina;100300996;Cartulina FBB Zenith LOCAL -- C-18 295 gramos 25 x 36;15/04/2026;CONSUMOS;17600;17600;hoja(s);3.014703648;C18-25;LOCAL
Cartulina;100300996;Cartulina FBB Zenith LOCAL -- C-18 295 gramos 25 x 36;15/04/2026;CONSUMOS;13400;13400;hoja(s);2.295285732;C18-25;LOCAL
Cartulina;100300996;Cartulina FBB Zenith LOCAL -- C-18 295 gramos 25 x 36;15/04/2026;CONSUMOS;5675;5675;hoja(s);0.972070637;C18-25;LOCAL
Cartulina;100300996;Cartulina FBB Zenith LOCAL -- C-18 295 gramos 25 x 36;15/04/2026;CONSUMOS;21500;21500;hoja(s);3.68273457;C18-25;LOCAL
Cartulina;100300996;Cartulina FBB Zenith LOCAL -- C-18 295 gramos 25 x 36;15/04/2026;CONSUMOS;2400;2400;hoja(s);0.411095952;C18-25;LOCAL
Cartulina;100300996;Cartulina FBB Zenith LOCAL -- C-18 295 gramos 25 x 36;21/04/2026;INGRESOS;2300;2300;hoja(s);0.393966954;C18-25;LOCAL
Cartulina;100300996;Cartulina FBB Zenith LOCAL -- C-18 295 gramos 25 x 36;21/04/2026;CONSUMOS;1115;1115;hoja(s);0.190988328;C18-25;LOCAL
Cartulina;100300996;Cartulina FBB Zenith LOCAL -- C-18 295 gramos 25 x 36;21/04/2026;CONSUMOS;3200;3200;hoja(s);0.548127936;C18-25;LOCAL
Cartulina;100301001;Cartulina FBB Zenith LOCAL -- C-18 295 gramos 25 x 38;7/04/2026;INGRESOS;6800;6800;hoja(s);1.229481412;C18-25;LOCAL
Cartulina;100301001;Cartulina FBB Zenith LOCAL -- C-18 295 gramos 25 x 38;7/04/2026;INGRESOS;18600;18600;hoja(s);3.362993274;C18-25;LOCAL
Cartulina;100301001;Cartulina FBB Zenith LOCAL -- C-18 295 gramos 25 x 38;7/04/2026;CONSUMOS;3200;3200;hoja(s);0.578579488;C18-25;LOCAL
Cartulina;100301001;Cartulina FBB Zenith LOCAL -- C-18 295 gramos 25 x 38;7/04/2026;CONSUMOS;3600;3600;hoja(s);0.650901924;C18-25;LOCAL
Cartulina;100301001;Cartulina FBB Zenith LOCAL -- C-18 295 gramos 25 x 38;9/04/2026;CONSUMOS;18600;18600;hoja(s);3.362993274;C18-25;LOCAL
Cartulina;100301001;Cartulina FBB Zenith LOCAL -- C-18 295 gramos 25 x 38;15/04/2026;INGRESOS;22900;22900;hoja(s);4.140459461;C18-25;LOCAL
Cartulina;100301001;Cartulina FBB Zenith LOCAL -- C-18 295 gramos 25 x 38;15/04/2026;CONSUMOS;1900;1900;hoja(s);0.343531571;C18-25;LOCAL
Cartulina;100301001;Cartulina FBB Zenith LOCAL -- C-18 295 gramos 25 x 38;15/04/2026;CONSUMOS;21000;21000;hoja(s);3.79692789;C18-25;LOCAL
Cartulina;100301001;Cartulina FBB Zenith LOCAL -- C-18 295 gramos 25 x 38;21/04/2026;INGRESOS;600;600;hoja(s);0.108483654;C18-25;LOCAL
Cartulina;100301001;Cartulina FBB Zenith LOCAL -- C-18 295 gramos 25 x 38;21/04/2026;CONSUMOS;600;600;hoja(s);0.108483654;C18-25;LOCAL
Cartulina;100301001;Cartulina FBB Zenith LOCAL -- C-18 295 gramos 25 x 38;28/04/2026;INGRESOS;4900;4900;hoja(s);0.885949841;C18-25;LOCAL
Cartulina;100301001;Cartulina FBB Zenith LOCAL -- C-18 295 gramos 25 x 38;28/04/2026;CONSUMOS;4900;4900;hoja(s);0.885949841;C18-25;LOCAL
Cartulina;100301046;Cartulina FBB Zenith LOCAL -- C-18 295 gramos 30 x 40;7/04/2026;INGRESOS;4200;4200;hoja(s);0.959223888;C18-30;LOCAL
Cartulina;100301046;Cartulina FBB Zenith LOCAL -- C-18 295 gramos 30 x 40;9/04/2026;CONSUMOS;4200;4200;hoja(s);0.959223888;C18-30;LOCAL
Cartulina;100301046;Cartulina FBB Zenith LOCAL -- C-18 295 gramos 30 x 40;15/04/2026;INGRESOS;10800;10800;hoja(s);2.466575712;C18-30;LOCAL
Cartulina;100301046;Cartulina FBB Zenith LOCAL -- C-18 295 gramos 30 x 40;15/04/2026;CONSUMOS;10800;10800;hoja(s);2.466575712;C18-30;LOCAL
Cartulina;100301046;Cartulina FBB Zenith LOCAL -- C-18 295 gramos 30 x 40;17/04/2026;INGRESOS;5000;5000;hoja(s);1.1419332;C18-30;LOCAL
Cartulina;100301046;Cartulina FBB Zenith LOCAL -- C-18 295 gramos 30 x 40;18/04/2026;CONSUMOS;5000;5000;hoja(s);1.1419332;C18-30;LOCAL
Cartulina;100301046;Cartulina FBB Zenith LOCAL -- C-18 295 gramos 30 x 40;24/04/2026;INGRESOS;4200;4200;hoja(s);0.959223888;C18-30;LOCAL
Cartulina;100301046;Cartulina FBB Zenith LOCAL -- C-18 295 gramos 30 x 40;27/04/2026;CONSUMOS;4200;4200;hoja(s);0.959223888;C18-30;LOCAL
Cartulina;100301046;Cartulina FBB Zenith LOCAL -- C-18 295 gramos 30 x 40;28/04/2026;INGRESOS;3900;3900;hoja(s);0.890707896;C18-30;LOCAL
Cartulina;100301046;Cartulina FBB Zenith LOCAL -- C-18 295 gramos 30 x 40;28/04/2026;CONSUMOS;3900;3900;hoja(s);0.890707896;C18-30;LOCAL
Cartulina;100301261;Cartulina FBB Zenith LOCAL -- C-20 325 gramos 25 x 38;20/04/2026;INGRESOS;11300;11300;hoja(s);2.250882595;C20-25;LOCAL
Cartulina;100301261;Cartulina FBB Zenith LOCAL -- C-20 325 gramos 25 x 38;21/04/2026;CONSUMOS;11300;11300;hoja(s);2.250882595;C20-25;LOCAL
Cartulina;100301356;Rollo Cartulina ASIA SYMBOL C-16 270 g ancho 25;7/04/2026;CONSUMOS;1936;1936;METROS;0.3319272;C16-25;IMPORTACION
Cartulina;100301356;Rollo Cartulina ASIA SYMBOL C-16 270 g ancho 25;7/04/2026;CONSUMOS;2621;2621;METROS;0.44937045;C16-25;IMPORTACION
Cartulina;100301356;Rollo Cartulina ASIA SYMBOL C-16 270 g ancho 25;7/04/2026;CONSUMOS;1678;1678;METROS;0.2876931;C16-25;IMPORTACION
Cartulina;100301356;Rollo Cartulina ASIA SYMBOL C-16 270 g ancho 25;7/04/2026;CONSUMOS;244;244;METROS;0.0418338;C16-25;IMPORTACION
Cartulina;100301356;Rollo Cartulina ASIA SYMBOL C-16 270 g ancho 25;7/04/2026;CONSUMOS;7544;7544;METROS;1.2934188;C16-25;IMPORTACION
Cartulina;100301356;Rollo Cartulina ASIA SYMBOL C-16 270 g ancho 25;7/04/2026;CONSUMOS;2034;2034;METROS;0.3487293;C16-25;IMPORTACION
Cartulina;100301356;Rollo Cartulina ASIA SYMBOL C-16 270 g ancho 25;7/04/2026;CONSUMOS;946;946;METROS;0.1621917;C16-25;IMPORTACION
Cartulina;100301356;Rollo Cartulina ASIA SYMBOL C-16 270 g ancho 25;9/04/2026;CONSUMOS;5387;5387;METROS;0.92360115;C16-25;IMPORTACION
Cartulina;100301356;Rollo Cartulina ASIA SYMBOL C-16 270 g ancho 25;9/04/2026;CONSUMOS;337;337;METROS;0.05777865;C16-25;IMPORTACION
Cartulina;100301356;Rollo Cartulina ASIA SYMBOL C-16 270 g ancho 25;9/04/2026;CONSUMOS;2143;2143;METROS;0.36741735;C16-25;IMPORTACION
Cartulina;100301356;Rollo Cartulina ASIA SYMBOL C-16 270 g ancho 25;9/04/2026;CONSUMOS;215;215;METROS;0.03686175;C16-25;IMPORTACION
Cartulina;100301356;Rollo Cartulina ASIA SYMBOL C-16 270 g ancho 25;13/04/2026;CONSUMOS;2143;2143;METROS;0.36741735;C16-25;IMPORTACION
Cartulina;100301356;Rollo Cartulina ASIA SYMBOL C-16 270 g ancho 25;16/04/2026;CONSUMOS;1646;1646;METROS;0.2822067;C16-25;IMPORTACION
Cartulina;100301356;Rollo Cartulina ASIA SYMBOL C-16 270 g ancho 25;16/04/2026;CONSUMOS;8848;8848;METROS;1.5169896;C16-25;IMPORTACION
Cartulina;100301356;Rollo Cartulina ASIA SYMBOL C-16 270 g ancho 25;16/04/2026;CONSUMOS;19533;19533;METROS;3.34893285;C16-25;IMPORTACION
Cartulina;100301356;Rollo Cartulina ASIA SYMBOL C-16 270 g ancho 25;16/04/2026;CONSUMOS;5642;5642;METROS;0.9673209;C16-25;IMPORTACION
Cartulina;100301356;Rollo Cartulina ASIA SYMBOL C-16 270 g ancho 25;16/04/2026;CONSUMOS;3135;3135;METROS;0.53749575;C16-25;IMPORTACION
Cartulina;100301356;Rollo Cartulina ASIA SYMBOL C-16 270 g ancho 25;16/04/2026;CONSUMOS;1914;1914;METROS;0.3281553;C16-25;IMPORTACION
Cartulina;100301356;Rollo Cartulina ASIA SYMBOL C-16 270 g ancho 25;16/04/2026;CONSUMOS;5676;5676;METROS;0.9731502;C16-25;IMPORTACION
Cartulina;100301356;Rollo Cartulina ASIA SYMBOL C-16 270 g ancho 25;16/04/2026;CONSUMOS;2116;2116;METROS;0.3627882;C16-25;IMPORTACION
Cartulina;100301356;Rollo Cartulina ASIA SYMBOL C-16 270 g ancho 25;16/04/2026;CONSUMOS;1483;1483;METROS;0.25426035;C16-25;IMPORTACION
Cartulina;100301356;Rollo Cartulina ASIA SYMBOL C-16 270 g ancho 25;16/04/2026;CONSUMOS;1906;1906;METROS;0.3267837;C16-25;IMPORTACION
Cartulina;100301356;Rollo Cartulina ASIA SYMBOL C-16 270 g ancho 25;16/04/2026;CONSUMOS;1554;1554;METROS;0.2664333;C16-25;IMPORTACION
Cartulina;100301356;Rollo Cartulina ASIA SYMBOL C-16 270 g ancho 25;20/04/2026;CONSUMOS;2785;2785;METROS;0.47748825;C16-25;IMPORTACION
Cartulina;100301356;Rollo Cartulina ASIA SYMBOL C-16 270 g ancho 25;20/04/2026;CONSUMOS;2282;2282;METROS;0.3912489;C16-25;IMPORTACION
Cartulina;100301356;Rollo Cartulina ASIA SYMBOL C-16 270 g ancho 25;20/04/2026;CONSUMOS;2022;2022;METROS;0.3466719;C16-25;IMPORTACION
Cartulina;100301356;Rollo Cartulina ASIA SYMBOL C-16 270 g ancho 25;20/04/2026;CONSUMOS;2782;2782;METROS;0.4769739;C16-25;IMPORTACION
Cartulina;100301356;Rollo Cartulina ASIA SYMBOL C-16 270 g ancho 25;20/04/2026;CONSUMOS;806;806;METROS;0.1381887;C16-25;IMPORTACION
